Product,Price,Rating,Description,Url,Review Url
Lenovo IdeaPad 3 Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10 Home) 15ITL6 Thin and Lig...,47190.0,4.3,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20192 Year Onsite�Warranty,https://www.flipkart.com/lenovo-ideapad-3-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-10-home-15itl6-thin-light-laptop/p/itm33b75098df4ca?pid=COMG6AKVCAGQZBW8&lid=LSTCOMG6AKVCAGQZBW8V4PGXE&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_346&otracker=search&otracker1=search&fm=organic&iid=1f4ff033-6d18-44ef-88ba-a36229283cea.COMG6AKVCAGQZBW8.SEARCH&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-ideapad-3-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-10-home-15itl6-thin-light-laptop/product-reviews/itm33b75098df4ca?pid=COMG6AKVCAGQZBW8&lid=LSTCOMG6AKVCAGQZBW8V4PGXE&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_346&otracker=search&otracker1=search&fm=organic&iid=1f4ff033-6d18-44ef-88ba-a36229283cea.COMG6AKVCAGQZBW8.SEARCH&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595
Lenovo IdeaPad Slim 3 Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Ligh...,42990.0,4.2,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1Year Onsite warranty,https://www.flipkart.com/lenovo-ideapad-slim-3-core-i5-11th-gen-1155g7-8-gb-512-gb-ssd-windows-11-home-15itl6-thin-light-laptop/p/itmd81779ae0a4bb?pid=COMGGR9SBTFZCNDU&lid=LSTCOMGGR9SBTFZCNDU84OXGZ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_347&otracker=search&otracker1=search&fm=organic&iid=en_PtxqWnjq7wOC7RPJEm19vUQ3IqSFu4vT4T2fMmIX5q9O0Rl6I4yF50up-WgVtb64iErMSB4nR3GDHqHJYe9Iug%3D%3D&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-ideapad-slim-3-core-i5-11th-gen-1155g7-8-gb-512-gb-ssd-windows-11-home-15itl6-thin-light-laptop/product-reviews/itmd81779ae0a4bb?pid=COMGGR9SBTFZCNDU&lid=LSTCOMGGR9SBTFZCNDU84OXGZ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_347&otracker=search&otracker1=search&fm=organic&iid=en_PtxqWnjq7wOC7RPJEm19vUQ3IqSFu4vT4T2fMmIX5q9O0Rl6I4yF50up-WgVtb64iErMSB4nR3GDHqHJYe9Iug%3D%3D&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595
"ASUS Vivobook Pro 15 For Creator, Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Gr...",63990.0,4.5,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-pro-15-creator-ryzen-7-octa-core-5800hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-m6500qf-hn741ws-gaming-laptop/p/itmf62d6f5927429?pid=COMGPNG4ZJAFR3PH&lid=LSTCOMGPNG4ZJAFR3PHVKTRCX&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_348&otracker=search&otracker1=search&fm=organic&iid=en_PtxqWnjq7wOC7RPJEm19vUQ3IqSFu4vT4T2fMmIX5q_7F807w5QoyGpB9OJxgDtkgANqxroBdsCYrcAO5wBqMQ%3D%3D&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595,https://www.flipkart.com/asus-vivobook-pro-15-creator-ryzen-7-octa-core-5800hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-m6500qf-hn741ws-gaming-laptop/product-reviews/itmf62d6f5927429?pid=COMGPNG4ZJAFR3PH&lid=LSTCOMGPNG4ZJAFR3PHVKTRCX&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_348&otracker=search&otracker1=search&fm=organic&iid=en_PtxqWnjq7wOC7RPJEm19vUQ3IqSFu4vT4T2fMmIX5q_7F807w5QoyGpB9OJxgDtkgANqxroBdsCYrcAO5wBqMQ%3D%3D&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595
HP 15s Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/Windows 10 Home) 15s-du3032TU Thin and Light Laptop,55800.0,4.0,"M.2 Slot for SSD UpgradeIntel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 2019, HP Documentation, HP BIOS Recovery, HP Smart, HP Support Assistant, Dropbox1 Year Onsite Warranty",https://www.flipkart.com/hp-15s-core-i5-11th-gen-1135g7-8-gb-1-tb-hdd-windows-10-home-15s-du3032tu-thin-light-laptop/p/itm3aa6237dc37e5?pid=COMFY9ZGK3FR2SBG&lid=LSTCOMFY9ZGK3FR2SBGMAFUGH&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_349&otracker=search&otracker1=search&fm=organic&iid=1f4ff033-6d18-44ef-88ba-a36229283cea.COMFY9ZGK3FR2SBG.SEARCH&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595,https://www.flipkart.com/hp-15s-core-i5-11th-gen-1135g7-8-gb-1-tb-hdd-windows-10-home-15s-du3032tu-thin-light-laptop/product-reviews/itm3aa6237dc37e5?pid=COMFY9ZGK3FR2SBG&lid=LSTCOMFY9ZGK3FR2SBGMAFUGH&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_349&otracker=search&otracker1=search&fm=organic&iid=1f4ff033-6d18-44ef-88ba-a36229283cea.COMFY9ZGK3FR2SBG.SEARCH&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595
ASUS Vivobook 15 Core i5 12th Gen i5-1240P - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-BQ501WS Laptop,54990.0,3.3,"Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 11 Home, Microsoft Office Home & Student 2021, 1 Year Mcafee1 Year On site Manufacturing warranty",https://www.flipkart.com/asus-vivobook-15-core-i5-12th-gen-i5-1240p-8-gb-512-gb-ssd-windows-11-home-x1502za-bq501ws-laptop/p/itmab48448ae8966?pid=COMGEEXVH3XMFQWT&lid=LSTCOMGEEXVH3XMFQWTCLCKEK&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_350&otracker=search&otracker1=search&fm=organic&iid=1f4ff033-6d18-44ef-88ba-a36229283cea.COMGEEXVH3XMFQWT.SEARCH&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595,https://www.flipkart.com/asus-vivobook-15-core-i5-12th-gen-i5-1240p-8-gb-512-gb-ssd-windows-11-home-x1502za-bq501ws-laptop/product-reviews/itmab48448ae8966?pid=COMGEEXVH3XMFQWT&lid=LSTCOMGEEXVH3XMFQWTCLCKEK&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_350&otracker=search&otracker1=search&fm=organic&iid=1f4ff033-6d18-44ef-88ba-a36229283cea.COMGEEXVH3XMFQWT.SEARCH&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 81X800J3IN|81X...,34115.0,4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayOffice Home and Student 20212 Year warranty,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-81x800j3in-81x800lgin-81x800n2in-thin-light-laptop/p/itm260be6d1b6d4e?pid=COMGBNFUTNYFZRJQ&lid=LSTCOMGBNFUTNYFZRJQEVXKZI&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_351&otracker=search&otracker1=search&fm=organic&iid=en_PtxqWnjq7wOC7RPJEm19vUQ3IqSFu4vT4T2fMmIX5q-aS-FnVDQ8XJiH5LPT35Mb5YXmXti82Dnz1zNjcsFMWg%3D%3D&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-81x800j3in-81x800lgin-81x800n2in-thin-light-laptop/product-reviews/itm260be6d1b6d4e?pid=COMGBNFUTNYFZRJQ&lid=LSTCOMGBNFUTNYFZRJQEVXKZI&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_351&otracker=search&otracker1=search&fm=organic&iid=en_PtxqWnjq7wOC7RPJEm19vUQ3IqSFu4vT4T2fMmIX5q-aS-FnVDQ8XJiH5LPT35Mb5YXmXti82Dnz1zNjcsFMWg%3D%3D&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595
Lenovo Lenovo IdeaPad Slim1 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ACL6 | 15ACL...,36990.0,4.2,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD100.63 cm (39.62 cm) DisplayOffice Home and Student 20212 Year warranty,https://www.flipkart.com/lenovo-ideapad-slim1-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15acl6-15acl7-thin-light-laptop/p/itm2e4ec8e868eb7?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP9U213LU&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_352&otracker=search&otracker1=search&fm=organic&iid=en_PtxqWnjq7wOC7RPJEm19vUQ3IqSFu4vT4T2fMmIX5q-Q5mdzhv_5Lzk4uLMivyaoQvaZLiPvCu6oNF8ghWjHew%3D%3D&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-ideapad-slim1-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15acl6-15acl7-thin-light-laptop/product-reviews/itm2e4ec8e868eb7?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP9U213LU&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_352&otracker=search&otracker1=search&fm=organic&iid=en_PtxqWnjq7wOC7RPJEm19vUQ3IqSFu4vT4T2fMmIX5q-Q5mdzhv_5Lzk4uLMivyaoQvaZLiPvCu6oNF8ghWjHew%3D%3D&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595
Acer Aspire 7 (2023) Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA ...,55990.0,4.3,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/acer-aspire-7-2023-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-a715-76g-gaming-laptop/p/itmae6ad1ad8e377?pid=COMGPWFUJEPZYPVF&lid=LSTCOMGPWFUJEPZYPVFCN27VD&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_353&otracker=search&otracker1=search&fm=organic&iid=1f4ff033-6d18-44ef-88ba-a36229283cea.COMGPWFUJEPZYPVF.SEARCH&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595,https://www.flipkart.com/acer-aspire-7-2023-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-a715-76g-gaming-laptop/product-reviews/itmae6ad1ad8e377?pid=COMGPWFUJEPZYPVF&lid=LSTCOMGPWFUJEPZYPVFCN27VD&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_353&otracker=search&otracker1=search&fm=organic&iid=1f4ff033-6d18-44ef-88ba-a36229283cea.COMGPWFUJEPZYPVF.SEARCH&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595
HP OMEN Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,89990.0,4.4,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD40.89 cm (16.1 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/hp-omen-ryzen-7-octa-core-amd-r7-5800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050ti-16-c0138ax-gaming-laptop/p/itm8e5895f585d5c?pid=COMGBHZB9KWHERHT&lid=LSTCOMGBHZB9KWHERHTDLQWKM&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_354&otracker=search&otracker1=search&fm=organic&iid=1f4ff033-6d18-44ef-88ba-a36229283cea.COMGBHZB9KWHERHT.SEARCH&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595,https://www.flipkart.com/hp-omen-ryzen-7-octa-core-amd-r7-5800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050ti-16-c0138ax-gaming-laptop/product-reviews/itm8e5895f585d5c?pid=COMGBHZB9KWHERHT&lid=LSTCOMGBHZB9KWHERHTDLQWKM&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_354&otracker=search&otracker1=search&fm=organic&iid=1f4ff033-6d18-44ef-88ba-a36229283cea.COMGBHZB9KWHERHT.SEARCH&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595
Acer Aspire 5 Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) A515-56 Thin and Li...,60130.0,4.2,"Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayAcer Care Center, Quick Access, Acer Product Registration, MS Office 2021 Home & Student1 Year International Travelers Warranty (ITW)",https://www.flipkart.com/acer-aspire-5-core-i5-11th-gen-1135g7-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-a515-56-thin-light-laptop/p/itm88c95418a5b85?pid=COMG69G2FNSS2MB2&lid=LSTCOMG69G2FNSS2MB2IKXJ6G&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_355&otracker=search&otracker1=search&fm=organic&iid=1f4ff033-6d18-44ef-88ba-a36229283cea.COMG69G2FNSS2MB2.SEARCH&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595,https://www.flipkart.com/acer-aspire-5-core-i5-11th-gen-1135g7-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-a515-56-thin-light-laptop/product-reviews/itm88c95418a5b85?pid=COMG69G2FNSS2MB2&lid=LSTCOMG69G2FNSS2MB2IKXJ6G&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_355&otracker=search&otracker1=search&fm=organic&iid=1f4ff033-6d18-44ef-88ba-a36229283cea.COMG69G2FNSS2MB2.SEARCH&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595
DELL Ryzen 5 Hexa Core AMD R5-6600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RT...,69290.0,4.0,AMD Ryzen 5 Hexa Core Processor8 GB DDR5 RAM64 bit Windows 11 Operating System512 GB SSD96.52 cm (38 cm) Display1 Year Onsite Hardware Service,https://www.flipkart.com/dell-ryzen-5-hexa-core-amd-r5-6600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-120-hz-g15-5525-gaming-laptop/p/itmc6a7323784c91?pid=COMGF3B7THNRZ75G&lid=LSTCOMGF3B7THNRZ75GMIOZTK&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_356&otracker=search&otracker1=search&fm=organic&iid=1f4ff033-6d18-44ef-88ba-a36229283cea.COMGF3B7THNRZ75G.SEARCH&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595,https://www.flipkart.com/dell-ryzen-5-hexa-core-amd-r5-6600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-120-hz-g15-5525-gaming-laptop/product-reviews/itmc6a7323784c91?pid=COMGF3B7THNRZ75G&lid=LSTCOMGF3B7THNRZ75GMIOZTK&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_356&otracker=search&otracker1=search&fm=organic&iid=1f4ff033-6d18-44ef-88ba-a36229283cea.COMGF3B7THNRZ75G.SEARCH&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) Ideapad 3 15IT...,34990.0,4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayOffice Home and Student 20211 Year Onsite Warranty + 1 Year ADP,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-15itl6-ub-thin-light-laptop/p/itmf7ba442601f89?pid=COMG9VHHG6Q3RRJX&lid=LSTCOMG9VHHG6Q3RRJXQHPK6Q&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_357&otracker=search&otracker1=search&fm=organic&iid=en_PtxqWnjq7wOC7RPJEm19vUQ3IqSFu4vT4T2fMmIX5q-qUn9Csoa3EjlTG6cXEmPxFQl3-SLJIEVB5183XU700A%3D%3D&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-15itl6-ub-thin-light-laptop/product-reviews/itmf7ba442601f89?pid=COMG9VHHG6Q3RRJX&lid=LSTCOMG9VHHG6Q3RRJXQHPK6Q&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_357&otracker=search&otracker1=search&fm=organic&iid=en_PtxqWnjq7wOC7RPJEm19vUQ3IqSFu4vT4T2fMmIX5q-qUn9Csoa3EjlTG6cXEmPxFQl3-SLJIEVB5183XU700A%3D%3D&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595
Lenovo Ideapad Gaming 3 AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/N...,46990.0,4.3,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite warranty,https://www.flipkart.com/lenovo-ideapad-gaming-3-amd-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-15ach6-laptop/p/itm52cf6d5f0b029?pid=COMGN2YDYPFNZPMY&lid=LSTCOMGN2YDYPFNZPMYSRVJIE&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_358&otracker=search&otracker1=search&fm=organic&iid=en_PtxqWnjq7wOC7RPJEm19vUQ3IqSFu4vT4T2fMmIX5q819TLuNpetNC9kfg1NBjgufATEKqMERSbiksWa0GusGg%3D%3D&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-ideapad-gaming-3-amd-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-15ach6-laptop/product-reviews/itm52cf6d5f0b029?pid=COMGN2YDYPFNZPMY&lid=LSTCOMGN2YDYPFNZPMYSRVJIE&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_358&otracker=search&otracker1=search&fm=organic&iid=en_PtxqWnjq7wOC7RPJEm19vUQ3IqSFu4vT4T2fMmIX5q819TLuNpetNC9kfg1NBjgufATEKqMERSbiksWa0GusGg%3D%3D&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595
HP Victus Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX ...,55590.0,4.4,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,https://www.flipkart.com/hp-victus-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-15-fb0040ax-gaming-laptop/p/itmc4100fb7234c4?pid=COMGGYEBBQFFPTTN&lid=LSTCOMGGYEBBQFFPTTNEOKVTA&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_359&otracker=search&otracker1=search&fm=organic&iid=1f4ff033-6d18-44ef-88ba-a36229283cea.COMGGYEBBQFFPTTN.SEARCH&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595,https://www.flipkart.com/hp-victus-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-15-fb0040ax-gaming-laptop/product-reviews/itmc4100fb7234c4?pid=COMGGYEBBQFFPTTN&lid=LSTCOMGGYEBBQFFPTTNEOKVTA&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_359&otracker=search&otracker1=search&fm=organic&iid=1f4ff033-6d18-44ef-88ba-a36229283cea.COMGGYEBBQFFPTTN.SEARCH&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595
Lenovo Athlon Dual Core 3050U - (4 GB/1 TB HDD/DOS) E41-55 Thin and Light Laptop,23990.0,3.3,AMD Athlon Dual Core Processor4 GB DDR4 RAMDOS Operating System1 TB HDD35.56 cm (14 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/lenovo-athlon-dual-core-3050u-4-gb-1-tb-hdd-dos-e41-55-thin-light-laptop/p/itm8881b326d2b8e?pid=COMGKYGDZTYUGVYP&lid=LSTCOMGKYGDZTYUGVYPAYHET0&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_360&otracker=search&otracker1=search&fm=organic&iid=1f4ff033-6d18-44ef-88ba-a36229283cea.COMGKYGDZTYUGVYP.SEARCH&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-athlon-dual-core-3050u-4-gb-1-tb-hdd-dos-e41-55-thin-light-laptop/product-reviews/itm8881b326d2b8e?pid=COMGKYGDZTYUGVYP&lid=LSTCOMGKYGDZTYUGVYPAYHET0&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_15_360&otracker=search&otracker1=search&fm=organic&iid=1f4ff033-6d18-44ef-88ba-a36229283cea.COMGKYGDZTYUGVYP.SEARCH&ppt=None&ppn=None&ssid=x3v4dnnyk00000001699188341894&qH=c5d334db81c10595
SAMSUNG Galaxy Book3 Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) NP750XFG-KA2IN Thin a...,74990.0,4.4,Intel Core i5 Processor (13th Gen)16 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/samsung-galaxy-book3-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-np750xfg-ka2in-thin-light-laptop/p/itm01a3328d63447?pid=COMGN5FVAUKMHEZF&lid=LSTCOMGN5FVAUKMHEZF7FGSLP&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_18_409&otracker=search&otracker1=search&fm=organic&iid=128f02f1-e569-4ee5-83ff-8347445f7ceb.COMGN5FVAUKMHEZF.SEARCH&ppt=None&ppn=None&ssid=ydct721tsw0000001699188342945&qH=c5d334db81c10595,https://www.flipkart.com/samsung-galaxy-book3-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-np750xfg-ka2in-thin-light-laptop/product-reviews/itm01a3328d63447?pid=COMGN5FVAUKMHEZF&lid=LSTCOMGN5FVAUKMHEZF7FGSLP&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_18_409&otracker=search&otracker1=search&fm=organic&iid=128f02f1-e569-4ee5-83ff-8347445f7ceb.COMGN5FVAUKMHEZF.SEARCH&ppt=None&ppn=None&ssid=ydct721tsw0000001699188342945&qH=c5d334db81c10595
